product_category,product_name,github_link,sample_language
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/translate/v3/translate_list_glossary.js,JavaScript
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/translate/v3beta1/translate_translate_text_beta.js,JavaScript
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/translate/v3/translate_translate_text_with_glossary_and_model.js,JavaScript
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/functions/ocr/app/translate.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/translate/v3/translate_batch_translate_text_with_model.js,JavaScript
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/translate/v3/translate_get_glossary.js,JavaScript
AI and ML,Translation,https://github.com/googleapis/google-cloud-java/blob/main/google-cloud-examples/src/test/java/com/google/cloud/examples/translate/snippets/ITTranslateSnippets.java,Java
AI and ML,Translation,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/translate/src/detect_language.php,PHP
AI and ML,Translation,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/translate/src/v3_batch_translate_text.php,PHP
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/translate/v3/get_supported_languages.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/automl/translate/model_create.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/mediatranslation/translate_from_file.js,JavaScript
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/translate/quickstart.js,JavaScript
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/translate/v3/batch_translate_text_with_glossary_and_model.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/translate/src/v3_delete_glossary.php,PHP
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/translate/v3beta1/translate_delete_glossary_beta.js,JavaScript
AI and ML,Translation,https://github.com/GoogleCloudPlatform/getting-started-dotnet/blob/main/BackgroundProcessing/TranslateWorker/Controllers/TranslateController.cs,C#
AI and ML,Translation,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/automl/snippets/translate_create_dataset.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/translate/samples/snippets/translate_v3_batch_translate_text_with_model.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/automl/translate/predict.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/translate/src/translate.php,PHP
AI and ML,Translation,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/translate/samples/snippets/translate_v3_translate_text.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/translate/samples/snippets/translate_v3_get_glossary.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/translate/v3/create_glossary.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/translate/v3/translate_list_codes.js,JavaScript
AI and ML,Translation,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/translate/src/main/java/com/example/translate/TranslateTextWithModel.java,Java
AI and ML,Translation,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/mediatranslation/src/main/java/com/example/mediatranslation/TranslateFromFile.java,Java
AI and ML,Translation,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/translate/src/v3_translate_text.php,PHP
AI and ML,Translation,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/functions/ocr/ocr-save-result/src/main/java/functions/OcrTranslateApiMessage.java,Java
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/translate/list.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/translate/v3/translate_text.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/media-translation/snippets/translate_from_file.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/translate/src/main/java/com/example/translate/CreateGlossary.java,Java
AI and ML,Translation,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/translate/src/v3_detect_language.php,PHP
AI and ML,Translation,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/translate/src/v3_list_glossary.php,PHP
AI and ML,Translation,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/translate/samples/snippets/translate_v3_translate_text_with_glossary.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/translate/samples/snippets/translate_v3beta1_batch_translate_document.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/getting-started-dotnet/blob/main/BackgroundProcessing/TranslateUI/Startup.cs,C#
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/translate/text.go,Go
AI and ML,Translation,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/translate/src/main/java/com/example/translate/GetGlossary.java,Java
AI and ML,Translation,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/translate/samples/snippets/translate_v3_batch_translate_text_with_glossary_and_model.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/training-data-analyst/blob/master/self-paced-labs/cloud-hero/background/function/main.py,Python
AI and ML,Translation,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/translate/v3/batch_translate_text_with_model.go,Go
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/dotnet-docs-samples/blob/main/aiplatform/api/AIPlatform.Samples/ContextCaching/GetContextCache.cs,C#
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/GetEntityTypeSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/batchpredict/CreateBatchPredictionGeminiBigqueryJobSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/automl/src/main/java/com/example/automl/LanguageEntityExtractionPredict.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/automl/src/main/java/com/example/automl/VisionClassificationCreateModel.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/vertexai/snippets/src/main/java/vertexai/gemini/StreamingMultimodal.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/ai-platform/snippets/create-training-pipeline-tabular-regression.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/automl/beta/video-object-tracking-create-dataset.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/discoveryengine/list_documents_sample.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/model-builder/experiment_tracking/get_experiment_run_params_sample.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/snippets/model_service/get_model_evaluation_slice_sample.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/GetModelEvaluationVideoClassificationSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/ai-platform/snippets/predict-text-embeddings-preview.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/automl/tables/predict-gcs-source-gcs-dest.v1beta1.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/generative-ai/snippets/gemini-audio-transcription.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/genai/text_generation/textgen_config_with_txt.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/generative_ai/prompts/prompt_list_version.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/model-builder/create_training_pipeline_tabular_regression_sample.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/model-builder/experiment_tracking/delete_context_sample.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/model-builder/model_registry/delete_model_sample.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/snippets/endpoint_service/deploy_model_sample.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/automl/model_list.go,Go
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/CreateFeaturestoreFixedNodesSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/DeleteEntityTypeSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/ai-platform/snippets/delete-feature-sample.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/genai/image_generation/imggen_canny_ctrl_type_with_txt_img.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/genai/text_generation/textgen_chat_with_txt.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/generative_ai/image_generation/edit_image_mask.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/generative_ai/model_tuning/evaluate_model_example.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/snippets/job_service/cancel_data_labeling_job_sample.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/genai/text_generation/textgen_config_with_txt.go,Go
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/vertexai/function-calling/functioncalling_basic.go,Go
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/BatchCreateFeaturesSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/CreateDatasetVideoSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/UploadModelSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/ai-platform/snippets/list-features-sample.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/genai/tools/tools_func_def_with_txt.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/generative_ai/image_generation/edit_image_inpainting_remove_mask_mode.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/generative_ai/rag/list_files_example.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/snippets/job_service/delete_data_labeling_job_sample.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/snippets/job_service/get_custom_job_sample.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/snippets/model_service/get_model_sample.py,Python
AI and ML,Vertex AI,https://github.com/googleapis/python-aiplatform/blob/main/samples/snippets/pipeline_service/cancel_training_pipeline_sample.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/CreateFeaturestoreSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/CreateTrainingPipelineTextSentimentAnalysisSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/aiplatform/src/main/java/aiplatform/DeployModelCustomTrainedModelSample.java,Java
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/kubernetes-engine-samples/blob/main/ai-ml/llm-finetuning-gemma/finetune.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/ai-platform/snippets/get-model-evaluation-slice.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/automl/delete_dataset.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/automl/tables/predict-gcs-source-bq-dest.v1beta1.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/genai/text-generation/textgen-with-multi-img.js,JavaScript
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/automl/snippets/list_datasets.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/genai/count_tokens/counttoken_resp_with_txt.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/genai/tools/tools_code_exec_with_txt_local_img.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/genai/video_generation/videogen_with_no_rewrite.py,Python
AI and ML,Vertex AI,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/generative_ai/model_tuning/supervised_cancel_example.py,Python
